emp_no,first_name,last_name,to_date,dept_no,dept_name
269811,Khoa,Jansch,9999-01-01,d007,Sales
269813,Chaitali,Egerstedt,9999-01-01,d007,Sales
269817,Shigehito,Savasere,9999-01-01,d007,Sales
269834,Wuxu,Erde,9999-01-01,d007,Sales
269873,Hidekazu,Danner,9999-01-01,d007,Sales
269893,Tayeb,McAlpine,9999-01-01,d007,Sales
269918,Stella,Pelc,9999-01-01,d007,Sales
269923,Sanjiv,Vadhan,9999-01-01,d007,Sales
269924,Francoise,Berstel,9999-01-01,d007,Sales
269929,Lijia,Clemencon,9999-01-01,d007,Sales
269936,Cathie,Bratsberg,9999-01-01,d007,Sales
269943,Arve,Couchot,9999-01-01,d005,Development
269952,Lijie,Kroha,9999-01-01,d005,Development
269985,Mingsen,Kriebel,9999-01-01,d007,Sales
269988,Giao,Shimshoni,9999-01-01,d005,Development
270006,Selwyn,Bolsens,9999-01-01,d005,Development
270020,Mahmut,Vendrig,9999-01-01,d005,Development
270039,Minghong,Ecklund,9999-01-01,d007,Sales
270044,Maren,Falck,9999-01-01,d005,Development
270058,Oscal,Rodite,9999-01-01,d005,Development
270087,Kinh,Ranum,9999-01-01,d005,Development
270095,JoAnne,Matzov,9999-01-01,d005,Development
270099,Krister,Rosaz,9999-01-01,d007,Sales
270130,Kayoko,Ashish,9999-01-01,d007,Sales
270142,Xuejun,DuBourdieux,9999-01-01,d007,Sales
270151,Christoph,Chiodo,9999-01-01,d007,Sales
270154,Perry,Lortz,9999-01-01,d005,Development
270259,Christoper,Onuegbe,9999-01-01,d005,Development
270304,Amabile,Ramsak,9999-01-01,d005,Development
270322,Dannz,Zastre,9999-01-01,d005,Development
270409,Yuchang,Merlo,9999-01-01,d005,Development
270448,Becky,Snedden,9999-01-01,d005,Development
270492,Achilleas,Leonhardt,9999-01-01,d005,Development
270510,Claude,Bazelow,9999-01-01,d005,Development
270527,Hinrich,Strandh,9999-01-01,d007,Sales
270585,Anneke,Glinert,9999-01-01,d005,Development
270634,Akeel,Vakili,9999-01-01,d005,Development
270649,Slavian,Baik,9999-01-01,d005,Development
270695,Marit,Dahlbom,9999-01-01,d007,Sales
270721,Margo,Luby,9999-01-01,d007,Sales
270735,Yucai,Beausoleil,9999-01-01,d007,Sales
270765,Stafford,Flanders,9999-01-01,d007,Sales
270784,Piyush,Docker,9999-01-01,d005,Development
270795,Domenico,Diderrich,9999-01-01,d007,Sales
270810,Gonzalo,Braccini,9999-01-01,d007,Sales
270820,Nahid,Pettis,9999-01-01,d005,Development
270838,Yurij,Jiang,9999-01-01,d007,Sales
270874,Vitaly,Terlouw,9999-01-01,d005,Development
270877,Sariel,Iwayama,9999-01-01,d007,Sales
270888,Dannz,Rodham,9999-01-01,d007,Sales
270898,Arno,Tanemo,9999-01-01,d007,Sales
270915,Constantino,Taubenfeld,9999-01-01,d005,Development
270922,Aram,Rouquie,9999-01-01,d005,Development
270957,Foong,Oskamp,9999-01-01,d005,Development
270970,Jaroslava,Picaronny,9999-01-01,d005,Development
271008,Masaru,Plotkin,9999-01-01,d005,Development
271039,Cedric,Colorni,9999-01-01,d005,Development
271050,Takushi,Koblick,9999-01-01,d007,Sales
271109,Vincent,Bednarek,9999-01-01,d005,Development
271143,Mizuhito,Farris,9999-01-01,d005,Development
271172,Chandrasekaran,Heijenga,9999-01-01,d005,Development
271179,Jaewoo,Murrill,9999-01-01,d007,Sales
271203,Karoline,Poupard,9999-01-01,d005,Development
271210,Lokesh,VanScheik,9999-01-01,d005,Development
271232,Ingmar,Demian,9999-01-01,d005,Development
271271,Yurii,Seghrouchni,9999-01-01,d007,Sales
271284,Jackson,Barvinok,9999-01-01,d005,Development
271300,Gilbert,Curless,9999-01-01,d007,Sales
271311,Christ,Gargeya,9999-01-01,d007,Sales
271330,Phillip,Werthner,9999-01-01,d005,Development
271380,LiMin,Dahlbom,9999-01-01,d005,Development
271383,Nishit,Syang,9999-01-01,d005,Development
271429,Mostafa,Gustavson,9999-01-01,d007,Sales
271451,Bluma,Leijenhorst,9999-01-01,d007,Sales
271477,Naftali,Whittlesey,9999-01-01,d005,Development
271480,Arumugam,Cooley,9999-01-01,d007,Sales
271497,Salvador,Bojadziev,9999-01-01,d005,Development
271536,Luisa,Henders,9999-01-01,d005,Development
271541,Vidya,Cronau,9999-01-01,d007,Sales
271545,Temple,Negoita,9999-01-01,d007,Sales
271550,Mats,Menhardt,9999-01-01,d007,Sales
271575,Karoline,Tsunoo,9999-01-01,d005,Development
271605,Demin,Yemenis,9999-01-01,d005,Development
271607,Augustine,Pezzoli,9999-01-01,d005,Development
271611,Vitaly,Raczkowsky,9999-01-01,d005,Development
271631,Ravishankar,Litecky,9999-01-01,d005,Development
271644,Pranav,Peroz,9999-01-01,d005,Development
271679,Shaz,Ladret,9999-01-01,d007,Sales
271703,Debatosh,Flowers,9999-01-01,d007,Sales
271801,IEEE,Bernardeschi,9999-01-01,d005,Development
271803,Tru,Dichev,9999-01-01,d007,Sales
271915,Zhenbing,Anandan,9999-01-01,d005,Development
271918,Giri,Cronau,9999-01-01,d005,Development
271942,Uta,Borstler,9999-01-01,d005,Development
271969,Ranan,Heystek,9999-01-01,d005,Development
271980,Shigenori,Angel,9999-01-01,d007,Sales
272009,Deborah,Woycyznski,9999-01-01,d005,Development
272032,Ronghao,Zschoche,9999-01-01,d005,Development
272094,Uli,Mamelak,9999-01-01,d007,Sales
272104,Paris,Koshino,9999-01-01,d005,Development
272109,Kellyn,Famili,9999-01-01,d007,Sales
272118,Shigehiro,Ertl,9999-01-01,d005,Development
272119,Akhilish,Businaro,9999-01-01,d005,Development
272146,Tommaso,Tramer,9999-01-01,d005,Development
272188,Vasilii,Luck,9999-01-01,d007,Sales
272214,Yurij,Alpin,9999-01-01,d005,Development
272230,Kwangsub,Peternell,9999-01-01,d005,Development
272239,Weiwu,Falster,9999-01-01,d005,Development
272251,Larisa,Grospietsch,9999-01-01,d005,Development
272296,Duro,Bennet,9999-01-01,d005,Development
272309,Tadahiro,Waeselynck,9999-01-01,d005,Development
272317,Zhiguo,Luga,9999-01-01,d007,Sales
272322,Shrikanth,DuCasse,9999-01-01,d005,Development
272324,Toshiko,Feinberg,9999-01-01,d007,Sales
272344,Mamdouh,Vesna,9999-01-01,d007,Sales
272418,Golgen,Versino,9999-01-01,d007,Sales
272438,Tonia,Litecky,9999-01-01,d007,Sales
272486,Anneke,Gide,9999-01-01,d005,Development
272498,Mansur,Keohane,9999-01-01,d005,Development
272520,Shigehito,Gomatam,9999-01-01,d005,Development
272538,Masoud,Hiroyama,9999-01-01,d007,Sales
272541,Arie,Bade,9999-01-01,d007,Sales
272543,Feiyu,Karunanithi,9999-01-01,d005,Development
272544,Yefim,Malinowski,9999-01-01,d007,Sales
272550,Katsuyuki,Cmelik,9999-01-01,d005,Development
272577,Mark,Glinert,9999-01-01,d005,Development
272625,Hitomi,Roccetti,9999-01-01,d007,Sales
272631,Jianhua,Liesche,9999-01-01,d005,Development
272637,Remzi,Greibach,9999-01-01,d007,Sales
272648,Jungsoon,Belinskaya,9999-01-01,d005,Development
272657,Vincent,Rusmann,9999-01-01,d005,Development
272670,Shigeichiro,Schmittgen,9999-01-01,d007,Sales
272685,Emdad,Trachtenberg,9999-01-01,d007,Sales
272693,Shichao,Douceur,9999-01-01,d005,Development
272704,Noritoshi,Laurillard,9999-01-01,d005,Development
272726,Marsha,Eppinger,9999-01-01,d007,Sales
272727,Adam,Shiratori,9999-01-01,d005,Development
272763,Heekeun,Zambonelli,9999-01-01,d005,Development
272766,Bodh,Kilgore,9999-01-01,d005,Development
272781,Kwan,Shinomoto,9999-01-01,d005,Development
272816,Gita,Litvinov,9999-01-01,d007,Sales
272832,Nahid,Zizka,9999-01-01,d005,Development
272848,Kazuhira,Silva,9999-01-01,d007,Sales
272861,Gonzalo,Angelopoulos,9999-01-01,d005,Development
272873,Vitaly,Thibadeau,9999-01-01,d005,Development
272897,Gila,Erde,9999-01-01,d007,Sales
272930,Sasan,Hoogerwoord,9999-01-01,d007,Sales
272943,Temple,Gewali,9999-01-01,d007,Sales
272947,Kirk,Basawa,9999-01-01,d007,Sales
272958,Marc,Chepyzhov,9999-01-01,d005,Development
273015,Parviz,Blokdijk,9999-01-01,d007,Sales
273032,Jongsuk,Miyakawa,9999-01-01,d005,Development
273067,Matk,Barinka,9999-01-01,d007,Sales
273083,Kazuhito,Vitiello,9999-01-01,d005,Development
273108,Zhiguo,Murtafg,9999-01-01,d005,Development
273129,Sumant,Whitcomb,9999-01-01,d007,Sales
273138,Mizuhito,Rebaine,9999-01-01,d007,Sales
273177,Shao,Eickenmeyer,9999-01-01,d005,Development
273201,Feipei,Molenkamp,9999-01-01,d005,Development
273225,Jeong,Zolotykh,9999-01-01,d005,Development
273255,Neven,Haumacher,9999-01-01,d005,Development
273293,Koldo,Gornas,9999-01-01,d005,Development
273298,Gennady,Claffy,9999-01-01,d005,Development
273326,Aksel,Gulik,9999-01-01,d007,Sales
273367,Shalesh,Munawer,9999-01-01,d005,Development
273400,Berni,Hegner,9999-01-01,d005,Development
273429,Abdulah,Lovengreen,9999-01-01,d005,Development
273477,Shaowen,Validov,9999-01-01,d005,Development
273532,Sivanarayana,Bonifati,9999-01-01,d007,Sales
273547,Mohammed,Melichar,9999-01-01,d005,Development
273561,Susanne,McAffer,9999-01-01,d005,Development
273563,Shaz,Ohori,9999-01-01,d005,Development
273568,Mizuhito,Kilgore,9999-01-01,d007,Sales
273596,Wuxu,Schwartzburd,9999-01-01,d005,Development
273601,Anwar,Seiwald,9999-01-01,d005,Development
273617,Theron,Nyanchama,9999-01-01,d007,Sales
273631,Richara,Perfilyeva,9999-01-01,d007,Sales
273658,Jaana,Lipner,9999-01-01,d007,Sales
273721,Kazuhisa,Wegerle,9999-01-01,d007,Sales
273740,Youpyo,Cannata,9999-01-01,d007,Sales
273742,Rildo,Armand,9999-01-01,d005,Development
273754,Kristin,Chartres,9999-01-01,d007,Sales
273771,Sudhanshu,Perri,9999-01-01,d005,Development
273778,Maik,Landherr,9999-01-01,d007,Sales
273783,Geoffrey,Vesna,9999-01-01,d005,Development
273798,Katsuo,Gyimothy,9999-01-01,d005,Development
273867,Arch,Leaver,9999-01-01,d005,Development
273881,Stamatina,Klerer,9999-01-01,d005,Development
273894,Shalesh,Giaccio,9999-01-01,d007,Sales
273933,Sreenivas,Parfitt,9999-01-01,d007,Sales
273952,Nahla,Braccini,9999-01-01,d005,Development
273964,Nathan,Ratnaker,9999-01-01,d005,Development
273987,Emran,Halloran,9999-01-01,d005,Development
273997,Yechiam,Braunschweig,9999-01-01,d007,Sales
274052,Monique,Hempstead,9999-01-01,d005,Development
274084,Bernice,Luon,9999-01-01,d005,Development
274087,Mari,Olano,9999-01-01,d005,Development
274106,Leon,Herber,9999-01-01,d007,Sales
274119,Hugo,Narwekar,9999-01-01,d005,Development
274181,Yechezkel,Fortenbacher,9999-01-01,d007,Sales
274197,Geoffrey,Randi,9999-01-01,d007,Sales
274202,Guoxiang,Christ,9999-01-01,d005,Development
274272,Persi,Conia,9999-01-01,d005,Development
274278,Horward,Oberman,9999-01-01,d005,Development
274282,Saeko,Bernatsky,9999-01-01,d007,Sales
274319,Sanjay,Gammage,9999-01-01,d005,Development
274348,Cheong,Siksek,9999-01-01,d005,Development
274360,Shuzo,Oskamp,9999-01-01,d005,Development
274397,Rimli,Wendorf,9999-01-01,d007,Sales
274413,Stamatina,Valtorta,9999-01-01,d005,Development
274436,Brewster,Zockler,9999-01-01,d007,Sales
274441,Marla,Denis,9999-01-01,d007,Sales
274463,Uli,Glowinski,9999-01-01,d005,Development
274473,Rutger,Bhattacharjee,9999-01-01,d005,Development
274492,Malu,Zeilberger,9999-01-01,d007,Sales
274496,Danae,Boguraev,9999-01-01,d005,Development
274508,Rosli,Vickson,9999-01-01,d007,Sales
274511,Stafford,Pews,9999-01-01,d005,Development
274543,Teruyuki,Marrakchi,9999-01-01,d007,Sales
274554,Sakthirel,Rattan,9999-01-01,d005,Development
274563,Masaki,Serre,9999-01-01,d005,Development
274625,Fatemeh,Assaf,9999-01-01,d007,Sales
274627,Ibibia,Cooke,9999-01-01,d005,Development
274683,Elrique,Strooper,9999-01-01,d005,Development
274704,Masanao,Rothe,9999-01-01,d007,Sales
274706,Xiaoqiu,Thimonier,9999-01-01,d007,Sales
274735,Noritoshi,Haldar,9999-01-01,d007,Sales
274742,Sadok,Demos,9999-01-01,d005,Development
274743,Irena,Driscoll,9999-01-01,d007,Sales
274761,Jianwen,Milicia,9999-01-01,d005,Development
274785,Sandeepan,Krohn,9999-01-01,d007,Sales
274809,Taiji,Jayawardene,9999-01-01,d005,Development
274833,Chikako,Krohm,9999-01-01,d005,Development
274845,Satoru,Schaad,9999-01-01,d005,Development
274856,Fayez,Weedman,9999-01-01,d007,Sales
274875,Teruyuki,Erbe,9999-01-01,d005,Development
274903,Fusako,Crooks,9999-01-01,d007,Sales
274910,Parke,Braccini,9999-01-01,d007,Sales
274932,Mikhail,Schmiedel,9999-01-01,d007,Sales
274971,Alper,Kitsuregawa,9999-01-01,d005,Development
274980,Sahrah,Slobodova,9999-01-01,d007,Sales
274983,Shahab,Gecsel,9999-01-01,d005,Development
274984,Tesuya,Marshall,9999-01-01,d007,Sales
274991,Xinyu,Gide,9999-01-01,d007,Sales
275001,Katsuo,Mitina,9999-01-01,d007,Sales
275011,Leen,Wallrath,9999-01-01,d007,Sales
275022,Lansing,Yoshimura,9999-01-01,d007,Sales
275070,Yongdong,Maccarone,9999-01-01,d005,Development
275083,Pranjal,Kopetz,9999-01-01,d005,Development
275110,Pradeep,McConalogue,9999-01-01,d005,Development
275120,Jaideep,Aamodt,9999-01-01,d007,Sales
275144,Taegyun,Varman,9999-01-01,d005,Development
275194,Doowon,Shobatake,9999-01-01,d005,Development
275225,Mong,Luce,9999-01-01,d007,Sales
275257,Kasidit,Yavatkar,9999-01-01,d005,Development
275283,Xiaopeng,Ozery,9999-01-01,d005,Development
275285,Mana,Aingworth,9999-01-01,d005,Development
275288,Sadegh,Sommen,9999-01-01,d007,Sales
275319,Mani,Vadhan,9999-01-01,d007,Sales
275337,Ortrud,Matzke,9999-01-01,d005,Development
275386,Parke,Lortz,9999-01-01,d007,Sales
275421,King,Cooley,9999-01-01,d007,Sales
275449,Ronghao,Lambe,9999-01-01,d005,Development
275466,Danco,Puoti,9999-01-01,d005,Development
275504,Aluzio,Bahi,9999-01-01,d005,Development
275533,Takanari,Muhling,9999-01-01,d007,Sales
275570,Masaru,Streit,9999-01-01,d005,Development
275588,Xumin,Peak,9999-01-01,d005,Development
275599,Toshimi,Cichocki,9999-01-01,d005,Development
275620,Arunas,Yetim,9999-01-01,d005,Development
275639,Kasturi,Claffy,9999-01-01,d007,Sales
275675,Hitomi,Shanbhogue,9999-01-01,d005,Development
275703,Panayotis,Unni,9999-01-01,d005,Development
275739,Patricio,Snyers,9999-01-01,d007,Sales
275751,Pohua,Restivo,9999-01-01,d007,Sales
275767,Uinam,Varker,9999-01-01,d007,Sales
275792,Martine,Camarinopoulos,9999-01-01,d005,Development
275798,Anneke,Gente,9999-01-01,d005,Development
275803,Jaroslava,Erdmenger,9999-01-01,d005,Development
275847,Fay,Streng,9999-01-01,d005,Development
275851,Panayotis,Glowinski,9999-01-01,d007,Sales
275865,Joydip,Fritzsche,9999-01-01,d005,Development
275880,Geraldo,Picaronny,9999-01-01,d007,Sales
275908,Bodo,Ratnaker,9999-01-01,d005,Development
275930,Nagui,Rosis,9999-01-01,d005,Development
275964,Dines,Shrader,9999-01-01,d005,Development
275980,Mostafa,Ponthieu,9999-01-01,d007,Sales
276010,Khoa,Baig,9999-01-01,d005,Development
276044,Atreye,Whitcomb,9999-01-01,d005,Development
276046,Sanjai,Hartvigsen,9999-01-01,d007,Sales
276053,TRUE,Lyonns,9999-01-01,d007,Sales
276058,Shiv,Tchuente,9999-01-01,d005,Development
276079,Jessie,Brlek,9999-01-01,d007,Sales
276089,Achilleas,Goldhammer,9999-01-01,d005,Development
276091,Szabolcs,Halevi,9999-01-01,d007,Sales
276153,Kazuhito,Copas,9999-01-01,d007,Sales
276177,Augustine,Rettelbach,9999-01-01,d005,Development
276178,Jacqueline,Gerlach,9999-01-01,d005,Development
276273,Anyuan,Kushnir,9999-01-01,d005,Development
276289,Yuchang,Gilg,9999-01-01,d007,Sales
276314,Evgueni,Demke,9999-01-01,d005,Development
276327,Lijie,Kadhim,9999-01-01,d005,Development
276344,Mana,Vieri,9999-01-01,d005,Development
276359,Honesty,Soicher,9999-01-01,d005,Development
276360,Berry,Gerlach,9999-01-01,d005,Development
276451,Xiaoqiu,Riefers,9999-01-01,d007,Sales
276468,Rosalie,DuCasse,9999-01-01,d007,Sales
276475,Susanne,Passino,9999-01-01,d005,Development
276484,Limsoon,Flasterstein,9999-01-01,d005,Development
276494,Xiaopeng,Ermel,9999-01-01,d005,Development
276502,Indrajit,Segond,9999-01-01,d007,Sales
276515,Hercules,Granlund,9999-01-01,d007,Sales
276531,Michaela,Litvinov,9999-01-01,d007,Sales
276576,Guadalupe,McClurg,9999-01-01,d007,Sales
276578,Sibyl,Luff,9999-01-01,d007,Sales
276633,Shin,Birdsall,9999-01-01,d007,Sales
276648,Mokhtar,Tetzlaff,9999-01-01,d007,Sales
276657,Reinhold,Wrigley,9999-01-01,d007,Sales
276670,Vasilis,Hegner,9999-01-01,d005,Development
276683,Jingling,Shackel,9999-01-01,d005,Development
276685,Pradeep,Piveteau,9999-01-01,d007,Sales
276741,Ramya,Colorni,9999-01-01,d005,Development
276781,Atreye,Merle,9999-01-01,d005,Development
276800,Honglan,Remmele,9999-01-01,d007,Sales
276837,Gina,Farrag,9999-01-01,d005,Development
276844,Elzbieta,Peltason,9999-01-01,d007,Sales
276854,Kamran,Rattan,9999-01-01,d005,Development
276918,Yongqiao,Garnham,9999-01-01,d005,Development
276961,Tomoyuki,Birnbaum,9999-01-01,d005,Development
276971,Abdulah,Kropp,9999-01-01,d005,Development
276981,Danai,Perfilyeva,9999-01-01,d005,Development
277029,Fumiyo,Bade,9999-01-01,d005,Development
277033,Paloma,Thorelli,9999-01-01,d005,Development
277038,Ottavia,Oberman,9999-01-01,d005,Development
277144,Vishv,Munck,9999-01-01,d007,Sales
277153,Giap,Lindenbaum,9999-01-01,d005,Development
277235,Ayakannu,Ashish,9999-01-01,d007,Sales
277248,Barna,Erni,9999-01-01,d007,Sales
277276,Marsha,Figueira,9999-01-01,d005,Development
277281,Shahar,Lieberherr,9999-01-01,d005,Development
277290,Masali,Kalefeld,9999-01-01,d005,Development
277331,Uno,Ghalwash,9999-01-01,d005,Development
277361,Cedric,Nilsson,9999-01-01,d005,Development
277376,Indrajit,Unno,9999-01-01,d007,Sales
277418,Kasidit,Terekhov,9999-01-01,d005,Development
277501,Sastry,Lupu,9999-01-01,d005,Development
277503,Eberhardt,Gomatam,9999-01-01,d007,Sales
277523,Yuqun,Fabrizio,9999-01-01,d005,Development
277580,Jaques,Schaar,9999-01-01,d005,Development
277588,Kensei,Guerreiro,9999-01-01,d007,Sales
277608,Vasilis,Pettis,9999-01-01,d007,Sales
277612,Lokesh,Flowers,9999-01-01,d007,Sales
277633,Rimli,Solares,9999-01-01,d007,Sales
277655,Kien,Setia,9999-01-01,d005,Development
277661,Hilari,Bednarek,9999-01-01,d005,Development
277745,Fay,Suppi,9999-01-01,d007,Sales
277788,Zijian,Syang,9999-01-01,d005,Development
277789,Katsuyuki,Aloisi,9999-01-01,d005,Development
277804,Chikara,Kolvik,9999-01-01,d005,Development
277853,Manibrata,Bale,9999-01-01,d007,Sales
277854,Shem,Levergood,9999-01-01,d005,Development
277886,Vishv,Yeung,9999-01-01,d005,Development
277909,Supot,Boyle,9999-01-01,d005,Development
277916,Satoru,Cullers,9999-01-01,d005,Development
277996,Naftaly,Straney,9999-01-01,d007,Sales
278003,Mohit,Melichar,9999-01-01,d005,Development
278008,Krassimir,Merle,9999-01-01,d007,Sales
278031,Marco,Chandrasekhar,9999-01-01,d007,Sales
278053,Bernardo,Heystek,9999-01-01,d005,Development
278058,Gao,Gide,9999-01-01,d005,Development
278065,Shigehito,Bade,9999-01-01,d005,Development
278112,Paddy,Ginneken,9999-01-01,d007,Sales
278181,Selwyn,Foong,9999-01-01,d005,Development
278189,Yinlin,Gunderson,9999-01-01,d005,Development
278215,Ottavia,Zaccaria,9999-01-01,d007,Sales
278232,Krassimir,Sanella,9999-01-01,d007,Sales
278290,Shigeaki,Millington,9999-01-01,d005,Development
278353,Junichi,Kalsbeek,9999-01-01,d007,Sales
278360,Gregory,Bottner,9999-01-01,d007,Sales
278379,Iara,Braunmuhl,9999-01-01,d005,Development
278413,Seshu,Fasbender,9999-01-01,d005,Development
278486,Aiichiro,Maraist,9999-01-01,d007,Sales
278495,Gilbert,Erdi,9999-01-01,d005,Development
278508,Mansur,Improta,9999-01-01,d007,Sales
278608,Reuven,Angel,9999-01-01,d005,Development
278619,Malu,Denis,9999-01-01,d007,Sales
278727,Shakhar,Beutelspacher,9999-01-01,d005,Development
278764,Koichi,Lueh,9999-01-01,d007,Sales
278768,Koichi,Oxman,9999-01-01,d005,Development
278825,Jiakeng,Delgrossi,9999-01-01,d005,Development
278860,Fay,Emiris,9999-01-01,d005,Development
278886,Divier,Escriba,9999-01-01,d007,Sales
278938,Laurentiu,Cesareni,9999-01-01,d005,Development
278954,Gritta,Gerlach,9999-01-01,d005,Development
278993,Monique,Peha,9999-01-01,d005,Development
278995,Shigehiro,Dalton,9999-01-01,d007,Sales
279009,Taiji,Brookman,9999-01-01,d007,Sales
279018,Constantino,Mellouli,9999-01-01,d005,Development
279093,Turgut,Farrag,9999-01-01,d007,Sales
279134,Manu,Lorch,9999-01-01,d007,Sales
279187,Karsten,Millington,9999-01-01,d007,Sales
279201,Udo,Stiles,9999-01-01,d005,Development
279207,Zorica,Birch,9999-01-01,d005,Development
279216,Debaprosad,Kamber,9999-01-01,d005,Development
279226,Isaac,Gopalakrishnan,9999-01-01,d007,Sales
279288,Patricio,Masand,9999-01-01,d007,Sales
279300,Tomokazu,Bondorf,9999-01-01,d005,Development
279308,Ziva,Kopetz,9999-01-01,d005,Development
279336,Moss,Bonifati,9999-01-01,d005,Development
279386,Parto,Verspoor,9999-01-01,d007,Sales
279433,Tetsurou,Billawala,9999-01-01,d007,Sales
279436,Fun,Setiz,9999-01-01,d005,Development
279440,Shin,Hebden,9999-01-01,d007,Sales
279451,Pasqua,Qiwen,9999-01-01,d007,Sales
279468,Weiwu,Kornyak,9999-01-01,d007,Sales
279478,Steve,Zyda,9999-01-01,d007,Sales
279484,Yunming,Famili,9999-01-01,d007,Sales
279487,Dietrich,Fasbender,9999-01-01,d005,Development
279488,Aleksandar,Vandervoorde,9999-01-01,d005,Development
279506,Shih,Selvestrel,9999-01-01,d007,Sales
279510,Makato,Munck,9999-01-01,d007,Sales
279511,Tsuneo,Rahier,9999-01-01,d005,Development
279518,Werner,Ellozy,9999-01-01,d007,Sales
279519,Trygve,Neimat,9999-01-01,d005,Development
279535,Domenico,Sullins,9999-01-01,d005,Development
279553,Elzbieta,Brlek,9999-01-01,d007,Sales
279594,Alexius,Ponthieu,9999-01-01,d007,Sales
